zz,Count
55448,45
34684,45
23238,45
20851,45
1776,45
98273,45
30082,45
92346,45
98188,45
22079,45
10701,44
10706,44
6107,44
66210,44
85701,44
55016,44
90712,44
92584,44
37138,44
13027,44
55805,44
1876,44
60477,44
89144,44
7109,44
63128,44
2021,44
45211,44
10960,44
19606,44
98055,44
93561,44
40504,44
31088,44
43228,44
74075,44
76028,44
22802,44
34761,44
48306,44
33426,44
22066,44
40505,44
11554,44
99301,44
53066,44
21146,44
53402,44
14075,44
50021,44
33145,44
33141,44
95065,44
84790,44
65714,44
13090,44
87048,44
80911,44
94030,44
48150,44
77388,44
28227,44
85749,44
85748,44
78217,44
78213,44
33612,44
80138,44
97140,44
64015,44
77079,44
48390,44
92545,44
32940,44
60609,44
77401,44
30269,44
91303,44
91741,44
27104,44
55435,44
78620,44
56601,44
1453,44
95949,44
10570,44
85345,44
37601,44
37040,44
62269,44
30340,44
11001,44
92602,44
93551,44
24502,44
18049,44
48047,44
98444,44
2852,44
77058,44
46074,44
53186,44
45014,44
75013,44
56470,43
32504,43
8080,43
77346,43
73118,43
85003,43
83835,43
46835,43
77035,43
68105,43
94104,43
92501,43
92505,43
85138,43
1420,43
90032,43
80232,43
98053,43
33418,43
78201,43
54115,43
2149,43
7871,43
11793,43
29210,43
29212,43
48035,43
91105,43
60130,43
49417,43
11367,43
64804,43
80528,43
11040,43
98520,43
21037,43
30114,43
13045,43
12804,43
66204,43
92673,43
74112,43
10901,43
11779,43
14625,43
68114,43
55311,43
89002,43
23229,43
23227,43
54911,43
86303,43
20169,43
60638,43
48328,43
60505,43
93704,43
33618,43
20017,43
95130,43
85206,43
33138,43
80132,43
1581,43
60061,43
45013,43
20155,43
8831,43
89146,43
89145,43
34953,43
10030,43
10804,43
2886,43
78626,43
88005,43
32073,43
3755,43
40208,43
6405,43
19072,43
77089,43
77082,43
6488,43
93550,43
61107,43
61103,43
47630,43
76092,43
23236,43
85641,43
91750,43
44720,43
80921,43
89512,43
30083,43
66614,43
6614,43
70001,43
33183,43
7047,43
92345,43
75208,43
82072,43
95969,42
1887,42
77064,42
78233,42
92806,42
30078,42
93277,42
57702,42
63117,42
19348,42
35802,42
90713,42
33178,42
55428,42
1545,42
33325,42
48843,42
12047,42
17402,42
20111,42
33596,42
32082,42
49001,42
84067,42
76108,42
83651,42
11710,42
8057,42
33704,42
84770,42
6443,42
60185,42
67401,42
45223,42
45241,42
6119,42
70124,42
32068,42
66203,42
98403,42
32779,42
84081,42
92407,42
79416,42
6517,42
60559,42
75050,42
77027,42
1844,42
92530,42
32703,42
91354,42
47714,42
98032,42
33486,42
59701,42
92782,42
95370,42
77092,42
89130,42
97060,42
91702,42
91701,42
21012,42
26554,42
32259,42
10520,42
6470,42
98019,42
23602,42
45750,42
43606,42
33161,42
38117,42
11757,42
99508,42
77002,42
75225,42
30052,42
7110,42
1721,42
92869,42
2482,42
2481,42
80010,42
68005,42
32609,42
47803,42
55441,42
75040,42
98632,42
53222,42
76012,42
22315,42
19454,42
48169,42
33064,42
89120,42
78028,42
11731,42
15241,42
94545,41
2467,41
97470,41
97471,41
92399,41
1749,41
13323,41
92802,41
73099,41
83703,41
28262,41
33322,41
33326,41
18964,41
80905,41
60643,41
84065,41
54304,41
46224,41
76227,41
37909,41
28202,41
48236,41
11361,41
46234,41
46236,41
17050,41
8021,41
44074,41
75089,41
39564,41
5408,41
38002,41
6410,41
84084,41
96790,41
92679,41
90017,41
86351,41
46208,41
46201,41
78739,41
49442,41
71105,41
19709,41
37343,41
86301,41
77382,41
95376,41
48327,41
14225,41
85208,41
70809,41
37174,41
7304,41
90280,41
6611,41
60435,41
48025,41
7753,41
32751,41
83001,41
92118,41
2301,41
23321,41
55372,41
59937,41
15090,41
18702,41
83616,41
32563,41
33460,41
92868,41
32812,41
47303,41
85268,41
55443,41
55447,41
55304,41
19081,41
8060,41
53227,41
83401,41
10305,41
17111,41
89511,41
37934,41
8857,41
21108,41
28211,41
64131,41
90057,41
60707,41
31410,41
20151,40
35216,40
5201,40
23505,40
92807,40
34747,40
19050,40
32506,40
55014,40
33173,40
20012,40
60542,40
28792,40
32216,40
99709,40
92509,40
22602,40
93442,40
89102,40
93013,40
1821,40
44095,40
63043,40
85381,40
19440,40
27540,40
41018,40
78504,40
98002,40
99224,40
33428,40
37217,40
75230,40
75082,40
91913,40
14424,40
20707,40
98178,40
44512,40
63105,40
7087,40
15205,40
96002,40
96001,40
3063,40
65109,40
77080,40
60462,40
18951,40
10310,40
80424,40
34786,40
78736,40
14224,40
91706,40
34135,40
13212,40
8742,40
91932,40
33131,40
96825,40
78676,40
76179,40
89101,40
20871,40
18301,40
30060,40
92119,40
30263,40
14217,40
20554,40
22556,40
55439,40
19958,40
85614,40
37043,40
48348,40
29650,40
98374,40
93728,40
1605,40
58501,40
7866,40
83854,40
56301,40
37659,40
42701,40
33772,40
77054,40
45373,40
7731,40
22312,40
30087,40
32958,40
43206,40
44109,40
78228,40
16335,40
29687,40
75010,40
32207,40
70816,40
12205,39
28409,39
33919,39
38401,39
10990,39
34667,39
61455,39
13219,39
35226,39
32003,39
34237,39
46268,39
6776,39
2720,39
60538,39
91770,39
91773,39
48021,39
44203,39
53545,39
77040,39
10453,39
8840,39
76502,39
31404,39
2893,39
15235,39
60586,39
92075,39
77380,39
32233,39
8723,39
60451,39
48640,39
60085,39
30045,39
91326,39
11714,39
7086,39
44139,39
28110,39
15203,39
13206,39
60053,39
47904,39
22408,39
60156,39
3110,39
75150,39
91402,39
77386,39
85284,39
14526,39
19114,39
48322,39
98383,39
60502,39
32168,39
7928,39
29229,39
75234,39
95828,39
85374,39
48312,39
60804,39
94806,39
12306,39
60181,39
21206,39
8205,39
91024,39
81501,39
6825,39
36330,39
90604,39
2180,39
11207,39
8012,39
60178,39
98498,39
89110,39
91766,39
91767,39
12572,39
34689,39
1851,39
95010,39
20855,39
5446,39
94507,39
10468,39
95688,39
28212,39
92637,39
11354,39
48906,39
60513,39
65803,39
96749,39
4240,39
95827,38
1880,38
41071,38
10598,38
44070,38
40403,38
34209,38
14886,38
3824,38
43614,38
43613,38
33177,38
27520,38
99645,38
46168,38
53511,38
55114,38
55806,38
13104,38
6905,38
43054,38
74136,38
49426,38
92007,38
95901,38
61401,38
89183,38
49301,38
32244,38
92557,38
2072,38
84037,38
14586,38
87529,38
48239,38
75087,38
90638,38
95841,38
33023,38
17325,38
55906,38
48126,38
53403,38
32807,38
27127,38
95340,38
96707,38
85250,38
92029,38
4092,38
32701,38
33764,38
1230,38
33602,38
22302,38
95815,38
60632,38
37921,38
77389,38
32780,38
15044,38
48326,38
63368,38
14610,38
21015,38
48507,38
55344,38
46123,38
94552,38
80863,38
43119,38
33908,38
60102,38
64116,38
7060,38
34952,38
44129,38
28704,38
55068,38
75244,38
33160,38
27539,38
33319,38
11203,38
17331,38
7840,38
91331,38
84074,38
7940,38
80017,38
48446,38
95356,38
34609,38
92606,38
38120,38
53151,38
21078,38
92376,38
91762,38
28411,38
13088,38
46825,38
68504,38
68508,38
32962,38
67208,38
46544,38
64133,38
11733,38
98531,38
8033,38
92260,37
4473,37
15701,37
23507,37
45342,37
14304,37
19468,37
19462,37
23453,37
84660,37
48098,37
68116,37
32311,37
2905,37
77340,37
94502,37
25177,37
92058,37
11530,37
91748,37
11768,37
64055,37
29588,37
6320,37
55303,37
32909,37
98422,37
34997,37
22980,37
52317,37
49002,37
55024,37
85338,37
54301,37
6770,37
1510,37
33626,37
33624,37
89431,37
75038,37
75033,37
23059,37
83864,37
48030,37
96067,37
48178,37
33015,37
28203,37
87801,37
11365,37
64108,37
3031,37
30542,37
85024,37
97361,37
60561,37
6117,37
6111,37
60005,37
60008,37
25701,37
27834,37
40214,37
98402,37
90015,37
20132,37
77354,37
19122,37
95148,37
40223,37
32547,37
78155,37
47711,37
11432,37
22307,37
32839,37
98260,37
76522,37
92354,37
85747,37
10004,37
66801,37
82009,37
97408,37
75020,37
16509,37
96826,37
80130,37
64012,37
10567,37
27406,37
98250,37
64093,37
48313,37
83712,37
12303,37
23832,37
21208,37
34653,37
49341,37
84104,37
96701,37
40203,37
73505,37
60175,37
48346,37
57069,37
89701,37
33606,37
48442,37
85304,37
47802,37
7016,37
46142,37
91761,37
1606,37
7869,37
20744,37
44646,37
28645,37
70820,37
45410,37
19001,37
17112,37
76706,37
53189,37
85737,37
98686,37
32566,37
23508,36
7670,36
13676,36
48202,36
50309,36
73132,36
80260,36
19054,36
46901,36
8088,36
90201,36
15210,36
53132,36
32211,36
49783,36
11803,36
32086,36
33755,36
68521,36
32405,36
70726,36
20653,36
49428,36
33629,36
76109,36
44281,36
1007,36
60077,36
34744,36
70116,36
33709,36
76020,36
94939,36
72032,36
85306,36
30093,36
48237,36
33193,36
45227,36
95111,36
31406,36
15236,36
97365,36
91204,36
35209,36
70125,36
70122,36
97756,36
10580,36
6518,36
6512,36
45385,36
7005,36
89139,36
94506,36
60051,36
27455,36
23226,36
10452,36
10458,36
46256,36
60639,36
60631,36
33076,36
93906,36
92010,36
14228,36
46350,36
85209,36
61201,36
52803,36
60439,36
92832,36
6478,36
53005,36
12498,36
64112,36
2067,36
45255,36
29910,36
14051,36
22151,36
23111,36
11520,36
46112,36
80023,36
16066,36
84101,36
60446,36
90602,36
29708,36
28079,36
46385,36
19401,36
6489,36
92603,36
38122,36
7011,36
55442,36
55446,36
98367,36
97424,36
48044,36
89012,36
45601,36
77059,36
45036,36
33060,36
43205,36
97055,36
46368,36
30458,36
27610,35
6105,35
30332,35
74055,35
72211,35
80465,35
68845,35
73012,35
30071,35
46217,35
77345,35
28715,35
60190,35
28104,35
33510,35
77030,35
97439,35
33594,35
63125,35
7712,35
6042,35
32822,35
74135,35
3857,35
2142,35
45150,35
70448,35
1826,35
44094,35
31904,35
37312,35
66048,35
10538,35
77043,35
31324,35
15068,35
48304,35
1075,35
7430,35
2895,35
63033,35
60002,35
70123,35
32065,35
98408,35
36109,35
22963,35
85351,35
83687,35
11219,35
21804,35
48089,35
7950,35
11010,35
90706,35
60555,35
46322,35
34983,35
49017,35
86305,35
45236,35
1923,35
90255,35
89135,35
90043,35
33401,35
78210,35
83501,35
52601,35
14456,35
55346,35
52806,35
1460,35
35630,35
83716,35
46226,35
14052,35
55430,35
4032,35
33317,35
53219,35
29063,35
4915,35
93454,35
60172,35
30215,35
77081,35
7093,35
38134,35
60656,35
1902,35
28739,35
32811,35
43537,35
3079,35
91768,35
7601,35
79924,35
24503,35
77550,35
1854,35
32277,35
56303,35
80602,35
33770,35
15146,35
76016,35
49931,35
86314,35
37931,35
48167,35
60124,35
77586,35
48331,35
7044,35
6790,35
33431,35
2043,35
62002,35
99654,35
68154,35
2740,35
18914,35
13820,35
46135,34
45449,34
7675,34
2122,34
6801,34
15136,34
72212,34
95660,34
61554,34
72903,34
88101,34
54952,34
34239,34
7071,34
43023,34
52761,34
32127,34
75254,34
11937,34
30813,34
33179,34
4210,34
63010,34
20194,34
17036,34
64050,34
72120,34
75060,34
99701,34
39047,34
29730,34
11378,34
33756,34
32821,34
48433,34
8050,34
91377,34
41011,34
85302,34
32526,34
92335,34
45243,34
45244,34
64801,34
77498,34
75238,34
20783,34
48867,34
2816,34
2452,34
8690,34
8107,34
33026,34
30046,34
48081,34
32114,34
33146,34
33140,34
21060,34
60084,34
93030,34
19118,34
58703,34
92223,34
74011,34
8075,34
92706,34
37664,34
33761,34
37066,34
33484,34
80916,34
49203,34
91784,34
78730,34
48329,34
10006,34
70458,34
6896,34
33137,34
8534,34
8536,34
1830,34
28304,34
32250,34
60430,34
37912,34
27401,34
19149,34
64119,34
64113,34
99212,34
8096,34
2066,34
12302,34
27101,34
56082,34
78628,34
48189,34
28786,34
18704,34
68137,34
90601,34
41051,34
28540,34
89115,34
94720,34
55449,34
84414,34
37115,34
76110,34
32904,34
12571,34
1267,34
18360,34
35244,34
32738,34
11784,34
76904,34
44022,34
87059,34
97502,34
22311,34
80923,34
98271,34
34639,34
12110,34
59808,34
33437,34
92549,34
11735,34
33813,34
8034,34
46131,33
10705,33
1748,33
1741,33
34746,33
33037,33
19053,33
32750,33
8081,33
48706,33
14564,33
15211,33
87506,33
98837,33
47203,33
30303,33
76132,33
11763,33
55804,33
75069,33
85331,33
87031,33
54880,33
67037,33
64155,33
7023,33
94801,33
1610,33
77521,33
16510,33
62526,33
90640,33
72704,33
31909,33
94561,33
85383,33
11791,33
7724,33
7701,33
49221,33
71901,33
33016,33
33012,33
10601,33
22701,33
11364,33
42071,33
14201,33
55076,33
70433,33
14420,33
48230,33
2818,33
5404,33
94129,33
29715,33
82604,33
48083,33
55904,33
1913,33
84005,33
80022,33
6515,33
28115,33
28117,33
85259,33
15208,33
98371,33
44143,33
14626,33
40229,33
77478,33
47901,33
26101,33
80910,33
48423,33
2806,33
19803,33
19802,33
2050,33
49120,33
5701,33
92092,33
32258,33
95425,33
33009,33
44202,33
78248,33
33165,33
4038,33
46805,33
7652,33
30315,33
96797,33
55101,33
92284,33
60452,33
53589,33
90022,33
6053,33
92866,33
98284,33
81004,33
91950,33
21075,33
7013,33
7010,33
1035,33
19904,33
82609,33
82601,33
80601,33
83402,33
77056,33
10304,33
63143,33
93619,33
14701,33
85053,33
70005,33
97058,33
4107,33
23669,33
2048,33
21229,33
32223,32
78239,32
48017,32
33917,32
34748,32
33033,32
32501,32
60110,32
10566,32
48093,32
34238,32
2460,32
44135,32
95746,32
90717,32
66103,32
2119,32
98671,32
92504,32
66223,32
89032,32
11379,32
7719,32
66216,32
98292,32
91775,32
92553,32
32951,32
85142,32
10603,32
11368,32
46062,32
48302,32
62221,32
75231,32
46254,32
72756,32
93304,32
33308,32
40218,32
66209,32
66207,32
926,32
98409,32
49519,32
30906,32
21801,32
92308,32
48127,32
97013,32
37849,32
72762,32
62040,32
46321,32
11776,32
76006,32
49015,32
19422,32
49201,32
91780,32
93534,32
95991,32
92625,32
53726,32
76034,32
35404,32
89149,32
7065,32
42001,32
46229,32
91737,32
36695,32
48186,32
99502,32
96793,32
6820,32
55811,32
68134,32
85340,32
60177,32
76065,32
5495,32
27292,32
48135,32
28734,32
6482,32
21742,32
95531,32
30157,32
73170,32
1604,32
2170,32
29841,32
10543,32
53538,32
18944,32
89011,32
60045,32
30008,32
95380,32
2871,32
83404,32
15143,32
76901,32
63141,32
91790,32
92114,32
84040,32
28214,32
12118,32
21220,32
21221,32
98337,32
10704,31
94542,31
92881,31
28405,31
80466,31
23693,31
7748,31
37412,31
1746,31
13901,31
7070,31
6032,31
33446,31
19342,31
48118,31
28712,31
15001,31
77801,31
30736,31
78634,31
60544,31
13021,31
8701,31
76131,31
10044,31
54403,31
61604,31
19064,31
29209,31
34234,31
37660,31
6903,31
2026,31
80236,31
77375,31
74137,31
76182,31
33914,31
19102,31
30141,31
4072,31
89434,31
59602,31
55331,31
66762,31
94564,31
85388,31
10536,31
98626,31
77041,31
95834,31
93257,31
41091,31
40356,31
57104,31
53575,31
20708,31
55438,31
85119,31
30904,31
31313,31
96761,31
11580,31
43035,31
53405,31
53406,31
92404,31
33781,31
79414,31
53142,31
71104,31
89084,31
99337,31
51503,31
72116,31
7853,31
22039,31
8330,31
92701,31
19014,31
99004,31
11435,31
17109,31
75154,31
28012,31
10954,31
78738,31
43232,31
19115,31
78218,31
33614,31
2152,31
23518,31
27608,31
32043,31
46545,31
71913,31
93245,31
99217,31
92325,31
10039,31
21207,31
23113,31
33162,31
2888,31
15227,31
55436,31
53718,31
85012,31
48226,31
55103,31
72076,31
12144,31
14127,31
33603,31
45387,31
90732,31
89113,31
54313,31
11510,31
60526,31
2171,31
10541,31
91902,31
10465,31
75165,31
10118,31
10940,31
33068,31
50701,31
20905,31
75209,31
31602,31
96743,31
7424,31
98532,31
46614,31
35210,30
87121,30
57006,30
13903,30
64086,30
60118,30
76049,30
19152,30
44133,30
31210,30
80540,30
63090,30
37087,30
60101,30
12553,30
95954,30
11762,30
34990,30
95465,30
32080,30
32404,30
21774,30
1719,30
40031,30
78045,30
78043,30
60305,30
61615,30
46228,30
36117,30
33543,30
53095,30
48382,30
48386,30
48038,30
32952,30
11228,30
55391,30
85301,30
6605,30
60139,30
93923,30
43210,30
7055,30
43004,30
55075,30
6226,30
68046,30
43082,30
8865,30
92270,30
91207,30
91740,30
6831,30
25705,30
13502,30
20705,30
23005,30
66205,30
75126,30
4330,30
29710,30
32773,30
47933,30
8618,30
40511,30
46204,30
54751,30
93036,30
7631,30
74014,30
84128,30
8505,30
28655,30
55317,30
44039,30
47712,30
43701,30
85326,30
85041,30
78732,30
89134,30
19809,30
7920,30
2150,30
10000,30
11727,30
1832,30
13066,30
8005,30
50401,30
60448,30
44001,30
43110,30
33907,30
33905,30
28025,30
77406,30
98908,30
99216,30
48317,30
91384,30
15226,30
22553,30
55434,30
8016,30
33316,30
8731,30
2108,30
20882,30
48076,30
21601,30
93292,30
44310,30
44319,30
33463,30
43040,30
68901,30
55038,30
48840,30
49456,30
19134,30
19131,30
91764,30
67601,30
36832,30
56304,30
53221,30
85392,30
19006,30
32960,30
37932,30
8109,30
84044,30
59105,30
28215,30
70002,30
43207,30
11358,30
97051,30
59803,30
20903,30
8759,30
60706,30
29680,30
98802,30
70810,30
2465,29
2461,29
10514,29
97530,29
90621,29
92392,29
28560,29
44223,29
44136,29
27302,29
8002,29
22041,29
17268,29
10280,29
48195,29
32218,29
32217,29
17815,29
99515,29
99517,29
49007,29
75149,29
19607,29
95361,29
91776,29
34109,29
95121,29
95122,29
34695,29
33125,29
33126,29
55330,29
92083,29
11563,29
49548,29
32720,29
7480,29
33706,29
44012,29
82801,29
28036,29
61571,29
48301,29
62226,29
45247,29
95204,29
21239,29
33309,29
91208,29
91203,29
2136,29
83605,29
90806,29
12210,29
10509,29
33880,29
77901,29
68127,29
19044,29
32570,29
63103,29
92307,29
33472,29
44870,29
81601,29
80550,29
95757,29
78260,29
32118,29
29630,29
33771,29
34677,29
46323,29
98642,29
80108,29
55316,29
29579,29
77099,29
6705,29
84532,29
53546,29
92544,29
44708,29
44709,29
60108,29
97231,29
11370,29
98372,29
7067,29
92324,29
92211,29
10801,29
49464,29
29466,29
92203,29
1450,29
68131,29
27215,29
34491,29
22150,29
71201,29
19073,29
76543,29
11418,29
90680,29
34221,29
38135,29
2035,29
81611,29
33607,29
29651,29
24019,29
3842,29
22025,29
53226,29
53220,29
23231,29
95382,29
76018,29
68505,29
72023,29
7733,29
1775,29
40351,29
53029,29
53024,29
28213,29
85298,29
64138,29
48335,29
48334,29
35124,29
33435,29
18411,29
1532,29
85739,29
65806,29
78418,29
85212,29
21029,29
28314,29
37804,29
45245,29
11542,28
23502,28
69696,28
46239,28
92571,28
28054,28
54729,28
75235,28
64081,28
46902,28
53072,28
90008,28
63112,28
33441,28
46214,28
48114,28
30132,28
79902,28
45103,28
44278,28
94580,28
64052,28
77571,28
1247,28
49534,28
95240,28
29073,28
34714,28
93444,28
6424,28
60142,28
63126,28
45213,28
10962,28
94028,28
45503,28
46151,28
97603,28
46342,28
33129,28
18938,28
92240,28
22655,28
7310,28
95436,28
47274,28
95602,28
78501,28
39110,28
53012,28
67218,28
77598,28
2920,28
44116,28
36609,28
4043,28
57105,28
60714,28
33803,28
27501,28
33301,28
12801,28
33884,28
15101,28
78108,28
68128,28
48603,28
32927,28
87401,28
92139,28
32571,28
48084,28
44303,28
2919,28
74114,28
85253,28
38139,28
19129,28
53143,28
95064,28
30126,28
92845,28
44266,28
19090,28
33760,28
78154,28
76001,28
47715,28
6074,28
10950,28
76712,28
93907,28
29631,28
63367,28
20018,28
19530,28
65721,28
95135,28
33132,28
75022,28
41101,28
90603,28
28306,28
27605,28
37379,28
48212,28
23608,28
77074,28
97381,28
48393,28
7751,28
75104,28
27409,28
77407,28
89141,28
85715,28
23831,28
15010,28
28278,28
10803,28
34652,28
96814,28
6084,28
33311,28
38506,28
1040,28
2809,28
75042,28
54220,28
11208,28
92121,28
77083,28
5491,28
95207,28
10977,28
48130,28
40160,28
89118,28
24012,28
76308,28
37876,28
17201,28
33634,28
11702,28
53558,28
2568,28
30009,28
19008,28
44024,28
93614,28
40014,28
46617,28
60623,28
85310,28
33062,28
95301,28
30240,28
33181,28
76513,28
30165,28
91739,28
53105,28
55411,28
97317,28
37803,28
78602,28
81101,28
70817,28
12019,27
33759,27
16001,27
37411,27
18103,27
75605,27
19154,27
99204,27
48362,27
28562,27
73110,27
84014,27
60194,27
38103,27
21054,27
93041,27
22044,27
2771,27
60026,27
6854,27
6850,27
77036,27
54401,27
3458,27
53597,27
90033,27
48146,27
37207,27
92610,27
54302,27
52405,27
14606,27
37643,27
40004,27
83204,27
91108,27
28779,27
28778,27
43213,27
53190,27
90063,27
62220,27
78238,27
2536,27
95119,27
88201,27
20781,27
15106,27
20706,27
40219,27
49512,27
34480,27
6413,27
33028,27
32578,27
90010,27
8610,27
80216,27
77355,27
90260,27
72223,27
23139,27
29640,27
19120,27
15209,27
29406,27
29401,27
55454,27
98373,27
44149,27
62521,27
11501,27
73162,27
80109,27
4096,27
7735,27
85122,27
23222,27
37069,27
5477,27
87047,27
22308,27
6070,27
92843,27
92841,27
48420,27
48324,27
7032,27
33405,27
1501,27
85746,27
73159,27
95138,27
18062,27
60441,27
76033,27
44004,27
49048,27
8360,27
91803,27
8830,27
24450,27
35405,27
83002,27
2645,27
48316,27
44126,27
23114,27
2889,27
93311,27
33315,27
33314,27
88007,27
30313,27
81507,27
7446,27
12078,27
80249,27
60655,27
28732,27
54501,27
19136,27
19135,27
21076,27
54311,27
7012,27
61109,27
46140,27
72764,27
19082,27
18045,27
84025,27
58203,27
98445,27
14467,27
94579,27
56401,27
76011,27
91754,27
10469,27
59714,27
98274,27
1106,27
66610,27
67207,27
19312,27
32159,27
62702,27
